model,id,tail_periods,top_periods,bottom_periods,cumulative_signed_contribution_decimal,mean_signed_contribution_decimal
FinPFN,600675.XSHG,16,6,10,0.003952665459081581,0.0002470415911925988
FinPFN,600699.XSHG,42,14,28,0.006526319502223041,0.00015538855957673907
FinPFN,600704.XSHG,24,19,5,-0.00017331879626019398,-7.221616510841416e-06
FinPFN,600705.XSHG,53,22,31,-0.003748518875071148,-7.07267712277575e-05
FinPFN,600707.XSHG,40,29,11,0.001006766833042849,2.5169170826071224e-05
FinPFN,600717.XSHG,28,23,5,-0.0008564311506050096,-3.0586826807321774e-05
FinPFN,600718.XSHG,30,21,9,0.00022983649936151034,7.661216645383679e-06
FinPFN,600728.XSHG,26,18,8,-0.0025063926487059775,-9.639971725792221e-05
FinPFN,600729.XSHG,15,9,6,0.003338086343724266,0.00022253908958161774
FinPFN,600732.XSHG,58,9,49,-0.002426269047459618,-4.183222495620031e-05
FinPFN,600733.XSHG,27,16,11,0.005289725691201529,0.00019591576634079736
FinPFN,600737.XSHG,39,29,10,-0.0016562057464841928,-4.24668140124152e-05
FinPFN,600739.XSHG,24,22,2,-0.0011365221536773298,-4.735508973655541e-05
FinPFN,600743.XSHG,29,12,17,0.004906053842102598,0.00016917427041733096
FinPFN,600754.XSHG,37,17,20,0.0006081436202791813,1.6436314061599494e-05
FinPFN,600755.XSHG,29,23,6,0.0017628943192640402,6.07894592849669e-05
FinPFN,600757.XSHG,28,20,8,0.0037060565739863104,0.00013235916335665394
FinPFN,600764.XSHG,22,12,10,0.0005428691654711307,2.4675871157778666e-05
FinPFN,600765.XSHG,50,14,36,-0.002805066652915088,-5.610133305830176e-05
FinPFN,600776.XSHG,14,7,7,0.001489102677046456,0.0001063644769318897
FinPFN,600779.XSHG,33,15,18,0.0011290658058608774,3.42141153291175e-05
FinPFN,600780.XSHG,48,20,28,0.004456495059673881,9.284364707653918e-05
FinPFN,600782.XSHG,22,15,7,-0.0016234591146263824,-7.379359611938102e-05
FinPFN,600787.XSHG,22,16,6,0.0010561211213928059,4.8005505517854816e-05
FinPFN,600801.XSHG,36,26,10,0.0050319668499647155,0.0001397768569434643
FinPFN,600803.XSHG,38,12,26,0.0012270622293006083,3.229111129738443e-05
FinPFN,600804.XSHG,14,1,13,-0.002120250873850547,-0.00015144649098932476
FinPFN,600805.XSHG,44,18,26,-0.002666470916547108,-6.0601611739707e-05
FinPFN,600808.XSHG,35,17,18,-0.004397125854607772,-0.00012563216727450775
FinPFN,600811.XSHG,30,20,10,-0.002119047590572302,-7.06349196857434e-05
FinPFN,600820.XSHG,28,23,5,-0.00085186091542808,-3.042360412243143e-05
FinPFN,600823.XSHG,29,10,19,0.005220725563124875,0.00018002501941809913
FinPFN,600826.XSHG,34,21,13,-0.0008094519580003941,-2.3807410529423354e-05
FinPFN,600827.XSHG,31,23,8,0.0008288393360192386,2.673675277481415e-05
FinPFN,600835.XSHG,18,11,7,0.0028974560117000746,0.00016096977842778193
FinPFN,600839.XSHG,29,22,7,-0.004421231795082808,-0.00015245626879595888
FinPFN,600844.XSHG,23,14,9,0.0015049589013143858,6.543299570932113e-05
FinPFN,600848.XSHG,26,20,6,0.000974217672399121,3.7469910476889266e-05
FinPFN,600859.XSHG,44,11,33,-0.0003683765536375803,-8.372194400854098e-06
FinPFN,600862.XSHG,32,14,18,0.005950351472973756,0.00018594848353042988
FinPFN,600863.XSHG,35,19,16,0.0006390362989573197,1.8258179970209132e-05
FinPFN,600867.XSHG,33,26,7,-0.0013092844589298546,-3.967528663423802e-05
FinPFN,600869.XSHG,10,3,7,0.002778924523803959,0.0002778924523803959
FinPFN,600871.XSHG,36,18,18,-0.002293514145048984,-6.370872625136067e-05
FinPFN,600873.XSHG,11,5,6,0.0009025590030324272,8.205081845749338e-05
FinPFN,600875.XSHG,43,21,22,0.005005398886454011,0.00011640462526637235
FinPFN,600879.XSHG,36,33,3,0.0016452346947027463,4.570096374174295e-05
FinPFN,600880.XSHG,61,16,45,0.001404217357185753,2.3019956675176277e-05
FinPFN,600881.XSHG,37,19,18,-0.0010512567826112102,-2.8412345475978654e-05
FinPFN,600884.XSHG,31,11,20,3.624630661157088e-05,1.1692356971474479e-06
FinPFN,600885.XSHG,26,5,21,0.0032014994901797653,0.0001231345957761448
FinPFN,600888.XSHG,9,8,1,-0.0009592413043605392,-0.00010658236715117101
FinPFN,600895.XSHG,44,37,7,-0.0020003601905014745,-4.5462731602306236e-05
FinPFN,600903.XSHG,12,8,4,-0.001747533831980284,-0.00014562781933169034
FinPFN,600917.XSHG,29,17,12,0.0025937167534566675,8.943850873988509e-05
FinPFN,600939.XSHG,29,12,17,0.006449570136783465,0.0002223989702339126
FinPFN,600956.XSHG,27,11,16,0.001501112233052456,5.5596749372313186e-05
FinPFN,600959.XSHG,25,20,5,7.90772542903005e-05,3.16309017161202e-06
FinPFN,600967.XSHG,50,46,4,0.00204679285359554,4.0935857071910805e-05
FinPFN,600968.XSHG,34,25,9,-0.0010634168486304075,-3.127696613618846e-05
FinPFN,600970.XSHG,32,19,13,-0.0017176965297835429,-5.3678016555735715e-05
FinPFN,600985.XSHG,33,18,15,-0.0002795679486955227,-8.471756021076445e-06
FinPFN,600988.XSHG,56,15,41,0.006559217911473657,0.0001171288912763153
FinPFN,600998.XSHG,22,19,3,-0.0012276956818554848,-5.580434917524931e-05
FinPFN,601000.XSHG,29,21,8,0.0014155017264140452,4.8810404359105005e-05
FinPFN,601002.XSHG,30,21,9,0.00236088645081784,7.869621502726133e-05
FinPFN,601003.XSHG,33,11,22,5.0019959440830315e-05,1.5157563466918277e-06
FinPFN,601005.XSHG,36,31,5,-0.0012954624495836065,-3.598506804398907e-05
FinPFN,601016.XSHG,30,20,10,0.0022134592144364756,7.378197381454919e-05
FinPFN,601019.XSHG,39,34,5,0.000512885668866614,1.3150914586323436e-05
FinPFN,601058.XSHG,31,14,17,0.0035330250522351884,0.00011396855007210285
FinPFN,601068.XSHG,31,5,26,0.006590767138179311,0.00021260539155417132
FinPFN,601098.XSHG,35,31,4,-0.0004212612487425375,-1.2036035678358215e-05
FinPFN,601106.XSHG,29,19,10,0.0022812178543829068,7.866268463389333e-05
FinPFN,601117.XSHG,9,8,1,0.0018821773376694099,0.0002091308152966011
FinPFN,601118.XSHG,26,21,5,0.0002912124373930354,1.1200478361270593e-05
FinPFN,601127.XSHG,73,21,52,-0.005787033844408506,-7.927443622477406e-05
FinPFN,601139.XSHG,24,15,9,0.0010535787780697526,4.389911575290636e-05
FinPFN,601156.XSHG,29,17,12,-0.0008482572026615224,-2.9250248367638704e-05
FinPFN,601158.XSHG,3,3,0,0.00022450714108720793,7.483571369573597e-05
FinPFN,601168.XSHG,33,14,19,-0.0026867245765125254,-8.141589625795531e-05
FinPFN,601179.XSHG,40,31,9,-0.0011361601553121078,-2.8404003882802694e-05
FinPFN,601200.XSHG,15,13,2,0.00010413372160453306,6.94224810696887e-06
FinPFN,601226.XSHG,50,21,29,0.006506539551704757,0.00013013079103409514
FinPFN,601228.XSHG,26,20,6,0.0007361611296059046,2.83138896002271e-05
FinPFN,601231.XSHG,8,5,3,-0.0005241637612362601,-6.552047015453252e-05
FinPFN,601233.XSHG,36,24,12,0.00199181594343838,5.532822065106611e-05
FinPFN,601298.XSHG,37,30,7,6.560701754285895e-05,1.7731626362934853e-06
FinPFN,601326.XSHG,26,24,2,-0.0019535106294555583,-7.513502420982916e-05
FinPFN,601333.XSHG,23,18,5,0.0012286898006748847,5.342129568151673e-05
FinPFN,601512.XSHG,35,16,19,0.00020766453445822468,5.933272413092134e-06
FinPFN,601568.XSHG,30,20,10,-0.0006149461369836655,-2.0498204566122182e-05
FinPFN,601598.XSHG,31,23,8,0.0008362620402786123,2.697619484769717e-05
FinPFN,601607.XSHG,17,12,5,0.0008907417059440885,5.2396570937887555e-05
FinPFN,601608.XSHG,34,21,13,0.0044787010631517354,0.00013172650185740397
FinPFN,601611.XSHG,32,25,7,-0.00031410214760539256,-9.815692112668517e-06
FinPFN,601615.XSHG,27,10,17,-0.004081605451582253,-0.0001511705722808242
FinPFN,601636.XSHG,31,16,15,0.0016141387288426201,5.206899125298775e-05
FinPFN,601666.XSHG,11,4,7,0.0026464161692023123,0.00024058328810930112
FinPFN,601689.XSHG,42,13,29,0.0036792582288056727,8.760138640013506e-05
FinPFN,601699.XSHG,36,10,26,-0.005747405129641494,-0.0001596501424900415
FinPFN,601717.XSHG,35,21,14,-0.0007223996684236715,-2.0639990526390615e-05
FinPFN,601718.XSHG,20,17,3,0.004393150049009778,0.0002196575024504889
FinPFN,601778.XSHG,32,20,12,0.002021080892178313,6.315877788057229e-05
FinPFN,601801.XSHG,45,44,1,0.0011403754512860041,2.5341676695244537e-05
FinPFN,601811.XSHG,45,30,15,0.0013723978319805455,3.0497729599567678e-05
FinPFN,601828.XSHG,43,17,26,0.000552101125675383,1.283956106221821e-05
FinPFN,601866.XSHG,32,30,2,-0.0021810250776170565,-6.815703367553302e-05
FinPFN,601869.XSHG,52,24,28,0.001787301305839519,3.4371178958452285e-05
FinPFN,601872.XSHG,58,13,45,-0.005028664355135994,-8.670110957131025e-05
FinPFN,601880.XSHG,28,21,7,0.0021919178647213373,7.828278088290491e-05
FinPFN,601928.XSHG,46,22,24,0.004960411269067255,0.00010783502758841858
FinPFN,601958.XSHG,44,22,22,0.0020241649084057943,4.600374791831351e-05
